,DUID,BIDTYPE,CAPACITYBAND,BID,INDEX,PRICE,DISPATCHED
0,BLOWERNG,ENERGY,BANDAVAIL1,80,0,-981.5,67.0
1,BLUFF1,ENERGY,BANDAVAIL1,53,1,-986.3,7.82
2,BOCORWF1,ENERGY,BANDAVAIL1,113,2,-973.88,95.923
3,BRAEMAR1,ENERGY,BANDAVAIL1,110,3,-954.9,110.0
4,BRAEMAR2,ENERGY,BANDAVAIL1,110,4,-954.9,110.0
5,BRAEMAR3,ENERGY,BANDAVAIL1,110,5,-954.9,110.0
6,BRAEMAR6,ENERGY,BANDAVAIL1,148,6,-954.9,148.0
7,BRAEMAR7,ENERGY,BANDAVAIL1,148,7,-954.9,148.0
8,BROKENH1,ENERGY,BANDAVAIL1,53,8,-1122.0,53.0
9,BW01,ENERGY,BANDAVAIL1,250,9,-959.0,250.0
10,BW01,LOWER5MIN,BANDAVAIL1,3,10,0.01,3.0
11,BW01,LOWER60SEC,BANDAVAIL1,3,11,0.01,3.0
12,BW01,LOWER6SEC,BANDAVAIL1,3,12,0.01,3.0
13,BW01,LOWERREG,BANDAVAIL1,5,13,0.01,5.0
14,BW01,RAISE5MIN,BANDAVAIL1,16,14,0.01,16.0
15,BW01,RAISE60SEC,BANDAVAIL1,13,15,0.01,13.0
16,BW01,RAISE6SEC,BANDAVAIL1,13,16,0.01,13.0
17,BW01,RAISEREG,BANDAVAIL1,8,17,7.4,0.0
18,BW02,ENERGY,BANDAVAIL1,250,18,-959.0,250.0
19,BW02,LOWER5MIN,BANDAVAIL1,3,19,0.01,3.0
20,BW02,LOWER60SEC,BANDAVAIL1,3,20,0.01,3.0
21,BW02,LOWER6SEC,BANDAVAIL1,3,21,0.01,3.0
22,BW02,LOWERREG,BANDAVAIL1,5,22,0.01,5.0
23,BW02,RAISE5MIN,BANDAVAIL1,16,23,0.01,16.0
24,BW02,RAISE60SEC,BANDAVAIL1,13,24,0.01,0.0
25,BW02,RAISE6SEC,BANDAVAIL1,13,25,0.01,13.0
26,BW02,RAISEREG,BANDAVAIL1,8,26,7.4,0.0
27,BW03,ENERGY,BANDAVAIL1,250,27,-960.3,250.0
28,BW03,LOWER5MIN,BANDAVAIL1,3,28,0.01,3.0
29,BW03,LOWER60SEC,BANDAVAIL1,3,29,0.01,3.0
30,BW03,LOWER6SEC,BANDAVAIL1,3,30,0.01,3.0
31,BW03,LOWERREG,BANDAVAIL1,5,31,0.01,5.0
32,BW03,RAISE5MIN,BANDAVAIL1,16,32,0.01,16.0
33,BW03,RAISE60SEC,BANDAVAIL1,13,33,0.01,13.0
34,BW03,RAISE6SEC,BANDAVAIL1,13,34,0.01,13.0
35,BW03,RAISEREG,BANDAVAIL1,8,35,7.4,0.0
36,BW04,ENERGY,BANDAVAIL1,250,36,-960.3,250.0
37,BW04,LOWER5MIN,BANDAVAIL1,3,37,0.01,3.0
38,BW04,LOWER60SEC,BANDAVAIL1,3,38,0.01,3.0
39,BW04,LOWER6SEC,BANDAVAIL1,3,39,0.01,3.0
40,BW04,LOWERREG,BANDAVAIL1,5,40,0.01,5.0
41,BW04,RAISE5MIN,BANDAVAIL1,16,41,0.01,16.0
42,BW04,RAISE60SEC,BANDAVAIL1,13,42,0.01,9.23969
